,timestamp,Lufttemp 2m,Luftfeuch 2m,CNR1Temp PT100,StrKurzOben,StrKurzUnten,StrLangOben,StrLangunten,IR Temp,Seil,Akku,Luftdruck,Wind Geschwin,Wind Grad,Niederschlag Summen,Status,Schnee TW,Abstand,Wind 1m MW,Wind 2m MW,Wind 3m MW,Wind 4m MW,Wind 5m MW,Lufttemp 1m TW,Luftfeuch 1m TW,Lufttemp 3m TW,Luftfeuch 3m TW,Lufttemp 4m TW,Luftfeuch 4m TW,Lufttemp 5m TW,Luftfeuch 5m TW
284,2019-05-14 04:43:00,-0.26,77.95,0.3,5,-1,-27,14,0.8,-3,12.6,906.7,1.45,302,0.2,1.304,2969,2971,1.14,1.39,1.05,0.78,0.9,0.04,80.39,-0.01,98.43,-0.09,83.17,0.14,84.5
285,2019-05-14 04:44:00,-0.14,77.55,0.3,5,-1,-27,14,0.8,-3,12.6,906.6,0.0,302,0.2,1.304,2969,2971,0.53,0.37,0.09,0.28,0.2,0.02,80.03,-0.06,98.47,-0.14,82.75,0.14,84.18
286,2019-05-14 04:45:00,-0.22,78.06,0.3,5,-2,-27,-7,0.8,-3,12.6,906.6,0.13,347,0.2,1.304,2969,2971,0.0,0.0,0.0,0.0,0.0,-0.01,80.45,-0.07,98.43,-0.16,83.09,0.2,84.34
287,2019-05-14 04:46:00,-0.28,78.35,0.3,5,-2,-27,-7,0.8,-3,12.6,906.6,1.58,37,0.2,1.304,2969,2971,0.15,0.17,0.13,0.47,0.6,0.02,80.75,0.0,98.41,-0.19,83.36,0.09,84.64
288,2019-05-14 04:47:00,-0.26,79.1,0.3,5,-2,-27,-7,0.8,-3,12.6,906.6,2.29,111,0.2,1.304,2969,2971,0.1,0.21,0.05,0.59,0.71,-0.01,81.66,-0.02,98.5,-0.21,83.88,0.09,85.0
289,2019-05-14 04:48:00,-0.2,78.62,0.3,5,-2,-27,-7,0.8,-3,12.6,906.7,3.25,258,0.2,1.304,2969,2971,1.04,0.86,1.37,1.49,1.31,0.02,81.81,-0.08,98.48,-0.2,83.43,0.08,84.62
290,2019-05-14 04:49:00,-0.23,77.98,0.3,5,-2,-27,-7,0.8,-3,12.6,906.7,2.68,352,0.2,1.304,2969,2971,0.87,1.29,1.61,1.54,1.6,-0.03,80.35,-0.1,98.49,-0.2,82.89,0.09,84.31
291,2019-05-14 04:50:00,-0.25,77.52,0.2,5,-1,-23,-5,0.7,-3,12.6,906.5,1.16,12,0.2,1.303,2969,2970,1.04,1.0,0.88,0.99,0.5,0.02,80.04,-0.03,98.43,-0.16,82.13,0.16,84.02
292,2019-05-14 04:51:00,-0.25,77.65,0.2,5,-1,-23,-5,0.7,-3,12.6,906.6,1.2,2,0.2,1.303,2969,2970,0.62,0.67,0.51,0.59,0.33,0.02,80.24,-0.05,98.46,-0.07,82.53,0.15,84.21
293,2019-05-14 04:52:00,-0.25,77.91,0.2,5,-1,-23,-5,0.7,-3,12.6,906.7,0.91,28,0.2,1.303,2969,2970,0.0,0.0,0.0,0.13,0.21,0.02,80.45,0.01,98.42,-0.16,82.39,0.11,84.15
294,2019-05-14 04:53:00,-0.19,77.91,0.2,5,-1,-23,-5,0.7,-3,12.6,906.6,1.55,212,0.2,1.303,2969,2970,0.18,0.29,0.66,0.97,2.08,0.01,80.29,0.01,98.4,-0.11,82.78,0.1,84.31
295,2019-05-14 04:54:00,-0.22,77.58,0.2,5,-1,-23,-5,0.7,-3,12.6,906.6,0.0,212,0.2,1.303,2969,2970,0.0,0.0,0.0,0.04,0.21,-0.01,80.07,-0.06,98.46,-0.2,82.46,0.11,83.99
296,2019-05-14 04:55:00,-0.3,77.69,0.1,6,-1,-28,13,0.7,-3,12.6,906.6,1.36,87,0.2,1.303,2969,2970,0.15,0.24,0.08,0.32,0.48,-0.02,80.37,-0.11,98.48,-0.12,82.83,0.13,84.33
297,2019-05-14 04:56:00,-0.23,79.03,0.1,6,-1,-28,13,0.7,-3,12.6,906.6,1.12,85,0.2,1.303,2969,2970,0.0,0.0,0.05,0.57,0.6,0.02,81.87,-0.08,98.43,-0.19,84.05,0.07,85.07
298,2019-05-14 04:57:00,-0.23,78.3,0.1,6,-1,-28,13,0.7,-3,12.6,906.5,0.84,6,0.2,1.303,2969,2970,0.0,0.04,0.25,0.39,0.25,-0.06,80.82,-0.13,98.44,-0.15,83.28,0.05,84.63
299,2019-05-14 04:58:00,-0.36,78.49,0.1,6,-1,-28,13,0.7,-3,12.6,906.6,0.0,6,0.2,1.303,2969,2970,0.11,0.02,0.0,0.03,0.0,-0.02,80.96,-0.11,98.41,-0.22,83.62,0.13,85.14
300,2019-05-14 04:59:00,-0.33,78.86,0.1,6,-1,-28,13,0.7,-3,12.6,906.6,1.31,97,0.2,1.303,2969,2970,0.3,0.28,0.0,0.03,0.03,0.01,81.47,-0.06,98.42,-0.16,83.73,0.04,84.91
301,2019-05-14 05:00:00,-0.25,78.79,0.0,7,-1,-32,6,0.6,-3,12.6,906.5,0.18,6,0.2,1.304,2969,2971,0.01,0.0,0.0,0.01,0.0,-0.07,81.41,-0.07,98.5,-0.27,83.89,0.05,85.04
302,2019-05-14 05:01:00,-0.25,79.82,0.0,7,-1,-32,6,0.6,-3,12.6,906.6,0.0,6,0.2,1.304,2969,2971,0.44,0.22,0.06,0.26,0.1,-0.02,82.54,-0.09,98.53,-0.24,85.1,0.08,85.84
303,2019-05-14 05:02:00,-0.33,78.82,0.0,7,-1,-32,6,0.6,-3,12.6,906.4,3.6,260,0.2,1.304,2969,2971,0.22,0.96,1.18,1.41,1.46,-0.13,81.5,-0.21,98.52,-0.28,83.97,0.02,85.18
304,2019-05-14 05:03:00,-0.39,78.45,0.0,7,-1,-32,6,0.6,-3,12.6,906.4,1.08,246,0.2,1.304,2969,2971,0.37,0.28,0.0,0.51,0.6,-0.15,80.88,-0.18,98.34,-0.23,83.52,0.0,84.73
305,2019-05-14 05:04:00,-0.37,78.27,0.0,7,-1,-32,6,0.6,-3,12.6,906.4,1.76,352,0.2,1.304,2969,2971,0.58,0.46,0.41,0.68,0.6,-0.02,80.89,-0.15,98.4,-0.26,83.4,-0.02,84.65
306,2019-05-14 05:05:00,-0.26,78.47,0.0,8,-1,-36,-10,0.6,-3,12.6,906.6,0.84,241,0.2,1.304,2969,2971,0.17,0.23,0.0,0.01,0.01,-0.11,81.06,-0.11,98.42,-0.22,83.81,0.01,85.01
307,2019-05-14 05:06:00,-0.29,78.19,0.0,8,-1,-36,-10,0.6,-3,12.6,906.5,1.06,14,0.2,1.304,2969,2971,0.51,0.38,0.07,0.87,0.62,-0.1,80.78,-0.12,98.42,-0.31,83.42,0.04,84.69
308,2019-05-14 05:07:00,-0.45,78.93,0.0,8,-1,-36,-10,0.6,-3,12.6,906.5,0.72,78,0.2,1.304,2969,2971,0.48,0.66,0.4,0.51,0.47,-0.13,81.63,-0.16,98.53,-0.28,84.39,-0.03,85.39
309,2019-05-14 05:08:00,-0.45,79.47,0.0,8,-1,-36,-10,0.6,-3,12.6,906.6,0.44,113,0.2,1.304,2969,2971,0.04,0.0,0.12,0.37,0.15,-0.19,82.2,-0.21,98.53,-0.32,84.69,0.0,85.48
310,2019-05-14 05:09:00,-0.49,79.4,0.0,8,-1,-36,-10,0.6,-3,12.6,906.4,0.76,65,0.2,1.304,2969,2971,0.16,0.24,0.02,0.39,0.23,-0.12,82.12,-0.23,98.36,-0.3,84.74,-0.03,85.7
311,2019-05-14 05:10:00,-0.52,79.57,0.0,10,-1,-35,0,0.6,-3,12.6,906.5,0.45,341,0.2,1.304,2969,2971,0.75,0.81,0.95,0.86,0.45,-0.18,82.33,-0.26,98.43,-0.37,84.98,-0.01,85.91
312,2019-05-14 05:11:00,-0.52,79.5,0.0,10,-1,-35,0,0.6,-3,12.6,906.4,0.0,341,0.2,1.304,2969,2971,0.0,0.0,0.0,0.0,0.0,-0.14,82.36,-0.28,98.43,-0.3,84.82,-0.09,85.8
313,2019-05-14 05:12:00,-0.46,79.4,0.0,10,-1,-35,0,0.6,-3,12.6,906.6,1.61,359,0.2,1.304,2969,2971,0.08,0.15,0.0,0.43,0.75,-0.24,82.04,-0.26,98.52,-0.41,84.93,-0.06,86.1
314,2019-05-14 05:13:00,-0.53,79.8,0.0,10,-1,-35,0,0.6,-3,12.6,906.6,1.58,12,0.2,1.304,2969,2971,0.5,2.37,2.24,2.0,1.31,-0.26,82.37,-0.29,98.5,-0.39,84.93,-0.1,85.83
315,2019-05-14 05:14:00,-0.33,78.95,0.0,10,-1,-35,0,0.6,-3,12.6,906.4,2.5,322,0.2,1.304,2969,2971,0.28,0.43,0.79,1.18,1.44,-0.12,81.61,-0.24,98.46,-0.3,84.38,-0.05,85.55
316,2019-05-14 05:15:00,-0.41,78.51,0.0,11,-1,-41,2,0.6,-3,12.6,906.6,1.2,85,0.2,1.304,2969,2971,0.18,0.08,0.0,0.16,0.29,-0.2,81.01,-0.24,98.35,-0.35,83.61,-0.06,84.95
317,2019-05-14 05:16:00,-0.44,79.32,0.0,11,-1,-41,2,0.6,-3,12.6,906.5,2.39,298,0.2,1.304,2969,2971,0.14,0.48,0.69,1.09,1.28,-0.11,81.9,-0.24,98.36,-0.29,84.66,-0.11,86.03
318,2019-05-14 05:17:00,-0.51,79.08,0.0,11,-1,-41,2,0.6,-3,12.6,906.6,0.68,170,0.2,1.304,2969,2971,0.0,0.14,0.0,0.3,0.33,-0.17,81.55,-0.3,98.43,-0.38,84.44,-0.09,85.52
319,2019-05-14 05:18:00,-0.4,79.72,0.0,11,-1,-41,2,0.6,-3,12.6,906.6,1.08,94,0.2,1.304,2969,2971,0.55,0.23,0.01,0.25,0.13,-0.24,82.23,-0.24,98.43,-0.33,85.24,-0.07,86.21
320,2019-05-14 05:19:00,-0.48,79.43,0.0,11,-1,-41,2,0.6,-3,12.6,906.6,2.56,352,0.2,1.304,2969,2971,0.42,0.37,0.41,0.48,0.59,-0.2,82.06,-0.24,98.52,-0.4,84.57,-0.14,85.58
321,2019-05-14 05:20:00,-0.49,78.65,-0.1,11,0,-30,-3,0.3,-3,12.6,906.4,1.45,166,0.2,1.307,2969,2971,0.75,0.86,0.47,0.53,0.63,-0.23,81.18,-0.25,98.49,-0.34,83.85,-0.07,85.16
322,2019-05-14 05:21:00,-0.49,78.47,-0.1,11,0,-30,-3,0.3,-3,12.6,906.4,1.12,161,0.2,1.307,2969,2971,0.1,0.12,0.09,0.2,0.42,-0.19,81.12,-0.23,98.49,-0.4,83.81,-0.12,85.08
323,2019-05-14 05:22:00,-0.39,79.29,-0.1,11,0,-30,-3,0.3,-3,12.6,906.6,2.54,208,0.2,1.307,2969,2971,0.34,1.42,1.31,2.12,0.17,-0.22,82.07,-0.28,98.46,-0.36,85.0,-0.13,86.0
324,2019-05-14 05:23:00,-0.45,78.86,-0.1,11,0,-30,-3,0.3,-3,12.6,906.4,5.55,322,0.2,1.307,2969,2971,0.92,0.55,0.16,1.12,3.02,-0.17,81.55,-0.31,98.47,-0.39,84.26,-0.14,85.33
325,2019-05-14 05:24:00,-0.51,78.73,-0.1,11,0,-30,-3,0.3,-3,12.6,906.4,3.73,324,0.2,1.307,2969,2971,0.05,0.13,0.66,0.81,2.1,-0.23,81.3,-0.31,98.42,-0.39,84.17,-0.1,85.32
326,2019-05-14 05:25:00,-0.51,78.51,0.0,12,0,-26,-20,0.3,-3,12.6,906.4,1.38,276,0.2,1.307,2969,2971,1.96,2.46,1.37,0.9,0.7,-0.25,81.11,-0.22,98.4,-0.33,83.81,-0.14,85.05
327,2019-05-14 05:26:00,-0.4,78.51,0.0,12,0,-26,-20,0.3,-3,12.6,906.4,0.15,0,0.2,1.307,2969,2971,0.1,0.13,0.16,0.11,0.01,-0.23,81.05,-0.28,98.41,-0.4,84.05,-0.12,85.08
328,2019-05-14 05:27:00,-0.42,78.86,0.0,12,0,-26,-20,0.3,-3,12.6,906.6,2.95,78,0.2,1.307,2969,2971,3.17,2.65,2.74,2.84,1.18,-0.21,81.38,-0.24,98.49,-0.34,84.16,-0.15,85.42
329,2019-05-14 05:28:00,-0.5,78.46,0.0,12,0,-26,-20,0.3,-3,12.6,906.5,2.62,135,0.2,1.307,2969,2971,0.46,0.94,1.02,0.81,0.75,-0.14,81.05,-0.26,98.51,-0.39,83.75,-0.12,84.88
330,2019-05-14 05:29:00,-0.48,78.62,0.0,12,0,-26,-20,0.3,-3,12.6,906.6,2.07,319,0.2,1.307,2969,2971,0.93,1.21,0.74,0.72,0.47,-0.2,81.51,-0.28,98.5,-0.32,84.07,-0.07,85.06
331,2019-05-14 05:30:00,-0.39,78.54,-0.1,15,1,-32,8,0.4,-3,12.6,906.4,0.73,251,0.2,1.304,2969,2971,0.09,0.08,0.0,0.26,0.55,-0.21,81.3,-0.32,98.49,-0.4,83.94,-0.1,85.04
332,2019-05-14 05:31:00,-0.39,78.9,-0.1,15,1,-32,8,0.4,-3,12.6,906.3,1.31,291,0.2,1.304,2969,2971,0.04,0.12,0.22,1.13,1.08,-0.22,81.53,-0.26,98.47,-0.38,84.42,-0.12,85.34
333,2019-05-14 05:32:00,-0.54,79.47,-0.1,15,1,-32,8,0.4,-3,12.6,906.5,1.15,102,0.2,1.304,2969,2971,0.02,0.1,0.03,0.35,0.4,-0.21,82.04,-0.31,98.49,-0.43,84.89,-0.14,85.65
334,2019-05-14 05:33:00,-0.54,79.87,-0.1,15,1,-32,8,0.4,-3,12.6,906.4,1.48,108,0.2,1.304,2969,2971,0.67,0.42,0.06,0.32,0.56,-0.21,82.68,-0.33,98.43,-0.41,85.11,-0.1,85.84
335,2019-05-14 05:34:00,-0.53,79.91,-0.1,15,1,-32,8,0.4,-3,12.6,906.4,0.37,302,0.2,1.304,2969,2971,0.0,0.13,0.03,0.27,0.12,-0.27,82.73,-0.27,98.44,-0.37,85.68,-0.15,86.55
336,2019-05-14 05:35:00,-0.5,80.15,0.0,17,1,-21,-6,0.4,-3,12.6,906.4,0.14,278,0.2,1.304,2969,2971,0.0,0.02,0.0,0.03,0.38,-0.27,82.61,-0.28,98.43,-0.45,85.36,-0.12,86.38
337,2019-05-14 05:36:00,-0.52,79.93,0.0,17,1,-21,-6,0.4,-3,12.6,906.5,0.99,343,0.2,1.304,2969,2971,0.86,0.28,0.0,0.46,0.52,-0.23,82.5,-0.28,98.43,-0.41,85.37,-0.15,86.18
338,2019-05-14 05:37:00,-0.57,80.04,0.0,17,1,-21,-6,0.4,-3,12.6,906.3,2.94,322,0.2,1.304,2969,2971,0.09,0.15,0.05,1.38,1.95,-0.28,83.01,-0.31,98.54,-0.47,85.66,-0.14,86.35
339,2019-05-14 05:38:00,-0.46,80.06,0.0,17,1,-21,-6,0.4,-3,12.6,906.3,2.35,109,0.2,1.304,2969,2971,0.45,0.55,0.52,0.52,0.77,-0.33,83.08,-0.31,98.37,-0.48,85.73,-0.17,86.28
340,2019-05-14 05:39:00,-0.52,80.29,0.0,17,1,-21,-6,0.4,-3,12.6,906.3,0.0,109,0.2,1.304,2969,2971,0.36,0.39,0.0,0.14,0.07,-0.24,83.16,-0.31,98.43,-0.47,86.16,-0.12,86.6
341,2019-05-14 05:40:00,-0.61,80.27,0.0,22,2,-22,-3,0.8,-3,12.6,906.3,1.24,33,0.2,1.305,2969,2971,0.0,0.0,0.0,0.0,0.13,-0.31,83.13,-0.39,98.47,-0.5,86.19,-0.19,86.64
342,2019-05-14 05:41:00,-0.61,80.88,0.0,22,2,-22,-3,0.8,-3,12.6,906.3,0.0,33,0.2,1.305,2969,2971,0.26,0.33,0.03,0.23,0.18,-0.3,83.73,-0.4,98.54,-0.49,86.45,-0.14,86.8
343,2019-05-14 05:42:00,-0.49,80.27,0.0,22,2,-22,-3,0.8,-3,12.6,906.5,1.23,331,0.2,1.305,2969,2971,0.21,0.0,0.0,0.2,0.15,-0.23,83.22,-0.34,98.55,-0.49,86.28,-0.2,86.82
344,2019-05-14 05:43:00,-0.61,80.63,0.0,22,2,-22,-3,0.8,-3,12.6,906.3,1.04,269,0.2,1.305,2969,2971,0.8,0.93,0.07,0.41,0.47,-0.3,83.22,-0.34,98.46,-0.45,86.74,-0.15,87.23
345,2019-05-14 05:44:00,-0.56,79.77,0.0,22,2,-22,-3,0.8,-3,12.6,906.5,0.48,234,0.2,1.305,2969,2971,0.39,0.61,0.07,0.14,0.28,-0.25,82.45,-0.39,98.52,-0.48,85.73,-0.19,86.59
346,2019-05-14 05:45:00,-0.46,79.7,0.0,13,0,-13,6,0.8,-3,12.6,906.5,0.0,234,0.2,1.305,2969,2971,0.0,0.0,0.0,0.06,0.17,-0.23,82.37,-0.37,98.49,-0.39,85.52,-0.14,86.27
347,2019-05-14 05:46:00,-0.5,80.23,0.0,13,0,-13,6,0.8,-3,12.6,906.5,1.49,135,0.2,1.305,2969,2971,0.0,0.0,0.0,0.34,0.48,-0.27,83.17,-0.35,98.52,-0.45,85.92,-0.15,86.5
348,2019-05-14 05:47:00,-0.55,80.27,0.0,13,0,-13,6,0.8,-3,12.6,906.3,2.31,90,0.2,1.305,2969,2971,0.02,0.0,0.0,0.59,0.77,-0.27,83.1,-0.37,98.37,-0.39,85.73,-0.18,86.31
349,2019-05-14 05:48:00,-0.56,80.72,0.0,13,0,-13,6,0.8,-3,12.6,906.4,0.69,120,0.2,1.305,2969,2971,0.0,0.0,0.0,0.19,0.33,-0.23,83.77,-0.31,98.48,-0.49,86.26,-0.18,86.82
350,2019-05-14 05:49:00,-0.48,81.55,0.0,13,0,-13,6,0.8,-3,12.6,906.5,2.49,293,0.2,1.305,2969,2971,0.04,0.12,0.0,0.11,0.89,-0.2,84.27,-0.28,98.46,-0.49,87.44,-0.18,87.67
351,2019-05-14 05:50:00,-0.57,80.78,0.0,17,1,-16,3,1.1,-3,12.6,906.5,1.51,73,0.2,1.305,2969,2970,0.02,0.23,0.53,0.93,0.75,-0.3,83.19,-0.38,98.39,-0.42,86.44,-0.2,87.09
352,2019-05-14 05:51:00,-0.57,80.65,0.0,17,1,-16,3,1.1,-3,12.6,906.6,0.28,24,0.2,1.305,2969,2970,0.0,0.0,0.13,0.77,0.5,-0.3,83.39,-0.31,98.55,-0.46,86.58,-0.19,86.95
353,2019-05-14 05:52:00,-0.58,80.37,0.0,17,1,-16,3,1.1,-3,12.6,906.3,0.97,57,0.2,1.305,2969,2970,0.41,0.11,0.06,0.7,0.74,-0.22,83.23,-0.33,98.45,-0.42,85.99,-0.17,86.46
354,2019-05-14 05:53:00,-0.49,80.49,0.0,17,1,-16,3,1.1,-3,12.6,906.4,0.46,237,0.2,1.305,2969,2970,0.0,0.0,0.0,0.07,0.25,-0.27,83.17,-0.36,98.46,-0.45,86.17,-0.13,86.7
355,2019-05-14 05:54:00,-0.51,80.58,0.0,17,1,-16,3,1.1,-3,12.6,906.3,0.94,109,0.2,1.305,2969,2970,0.33,0.29,0.14,0.27,0.26,-0.25,83.19,-0.36,98.4,-0.47,86.26,-0.19,86.8
356,2019-05-14 05:55:00,-0.55,80.35,0.1,31,4,-25,10,1.1,-3,12.6,906.3,0.99,308,0.2,1.305,2969,2970,0.05,0.04,0.0,0.23,0.19,-0.23,83.16,-0.37,98.52,-0.4,86.21,-0.16,86.65
357,2019-05-14 05:56:00,-0.43,80.86,0.1,31,4,-25,10,1.1,-3,12.6,906.5,2.43,357,0.2,1.305,2969,2970,0.15,0.83,1.01,1.2,1.16,-0.25,83.35,-0.29,98.46,-0.46,86.57,-0.18,87.21
358,2019-05-14 05:57:00,-0.55,80.1,0.1,31,4,-25,10,1.1,-3,12.6,906.5,3.48,343,0.2,1.305,2969,2970,1.19,1.19,0.33,1.17,1.56,-0.31,82.5,-0.4,98.42,-0.46,85.86,-0.19,86.32
359,2019-05-14 05:58:00,-0.53,79.53,0.1,31,4,-25,10,1.1,-3,12.6,906.3,2.76,9,0.2,1.305,2969,2970,0.96,0.94,0.64,0.56,0.75,-0.32,82.01,-0.3,98.43,-0.47,85.15,-0.21,85.86
360,2019-05-14 05:59:00,-0.56,79.47,0.1,31,4,-25,10,1.1,-3,12.6,906.3,0.92,66,0.2,1.305,2969,2970,0.6,0.48,0.22,0.7,0.59,-0.21,82.09,-0.3,98.51,-0.44,85.28,-0.18,85.74
361,2019-05-14 06:00:00,-0.43,79.98,0.1,27,2,-22,6,0.8,-3,12.6,906.3,1.07,14,0.2,1.305,2969,2971,0.0,0.1,0.0,0.03,0.17,-0.23,82.8,-0.31,98.55,-0.35,86.19,-0.1,86.59
362,2019-05-14 06:01:00,-0.43,80.08,0.1,27,2,-22,6,0.8,-3,12.6,906.3,2.15,338,0.2,1.305,2969,2971,0.28,0.19,0.0,0.22,0.63,-0.26,82.62,-0.27,98.44,-0.43,85.85,-0.14,86.57
363,2019-05-14 06:02:00,-0.57,79.65,0.1,27,2,-22,6,0.8,-3,12.6,906.3,1.46,350,0.2,1.305,2969,2971,0.81,1.06,1.0,1.5,0.81,-0.23,82.2,-0.28,98.43,-0.39,85.27,-0.11,85.96
364,2019-05-14 06:03:00,-0.54,79.51,0.1,27,2,-22,6,0.8,-3,12.6,906.3,1.74,341,0.2,1.305,2969,2971,0.82,1.0,0.61,0.73,0.68,-0.23,82.17,-0.35,98.54,-0.46,85.25,-0.18,85.61
365,2019-05-14 06:04:00,-0.44,79.59,0.1,27,2,-22,6,0.8,-3,12.6,906.3,1.12,9,0.2,1.305,2969,2971,0.0,0.03,0.02,0.38,0.37,-0.3,82.13,-0.34,98.48,-0.49,85.19,-0.16,85.58
366,2019-05-14 06:05:00,-0.46,79.51,0.1,35,4,-28,4,0.8,-3,12.6,906.3,0.7,49,0.2,1.305,2969,2971,0.48,0.03,0.17,0.31,0.28,-0.3,82.01,-0.37,98.49,-0.41,85.18,-0.19,85.94
367,2019-05-14 06:06:00,-0.6,79.72,0.1,35,4,-28,4,0.8,-3,12.6,906.3,0.8,246,0.2,1.305,2969,2971,0.33,0.04,0.0,0.23,0.35,-0.28,82.23,-0.34,98.44,-0.49,85.31,-0.14,86.02
368,2019-05-14 06:07:00,-0.6,80.02,0.1,35,4,-28,4,0.8,-3,12.6,906.3,2.53,172,0.2,1.305,2969,2971,0.23,1.69,1.38,1.3,1.42,-0.23,82.82,-0.32,98.45,-0.42,85.82,-0.14,86.31
369,2019-05-14 06:08:00,-0.58,79.59,0.1,35,4,-28,4,0.8,-3,12.6,906.3,1.16,340,0.2,1.305,2969,2971,0.85,0.66,0.46,0.78,0.65,-0.33,82.11,-0.35,98.35,-0.52,85.13,-0.19,85.77
370,2019-05-14 06:09:00,-0.47,79.08,0.1,35,4,-28,4,0.8,-3,12.6,906.5,1.05,160,0.2,1.305,2969,2971,1.17,1.22,0.45,0.71,0.49,-0.3,81.73,-0.32,98.52,-0.4,85.18,-0.13,85.91
371,2019-05-14 06:10:00,-0.59,78.86,0.1,40,5,-28,2,0.9,-3,12.7,906.3,0.31,253,0.2,1.305,2969,2971,1.09,1.35,0.82,0.78,0.33,-0.27,81.28,-0.32,98.46,-0.46,84.34,-0.19,85.21
372,2019-05-14 06:11:00,-0.59,78.86,0.1,40,5,-28,2,0.9,-3,12.7,906.3,4.01,263,0.2,1.305,2969,2971,0.87,0.66,0.56,1.18,1.11,-0.29,81.41,-0.39,98.49,-0.43,84.45,-0.14,85.18
373,2019-05-14 06:12:00,-0.57,78.83,0.1,40,5,-28,2,0.9,-3,12.7,906.3,0.37,106,0.2,1.305,2969,2971,0.5,0.34,0.0,0.21,0.18,-0.27,81.49,-0.27,98.41,-0.46,84.23,-0.17,85.23
374,2019-05-14 06:13:00,-0.45,79.14,0.1,40,5,-28,2,0.9,-3,12.7,906.6,2.02,225,0.2,1.305,2969,2971,2.32,1.51,1.26,0.93,0.49,-0.3,81.73,-0.28,98.38,-0.37,84.48,-0.12,85.14
375,2019-05-14 06:14:00,-0.52,78.74,0.1,40,5,-28,2,0.9,-3,12.7,906.3,1.97,106,0.2,1.305,2969,2971,0.34,0.79,0.03,0.46,0.61,-0.18,81.02,-0.27,98.5,-0.41,83.73,-0.15,84.85
376,2019-05-14 06:15:00,-0.52,78.28,0.1,61,9,-35,-2,0.9,-3,12.7,906.3,1.68,265,0.2,1.305,2969,2971,0.23,0.56,0.48,0.72,0.67,-0.23,81.07,-0.33,98.49,-0.36,83.69,-0.1,84.48
377,2019-05-14 06:16:00,-0.52,78.75,0.1,61,9,-35,-2,0.9,-3,12.7,906.3,3.84,265,0.2,1.305,2969,2971,0.35,0.54,0.08,0.33,0.46,-0.18,81.42,-0.3,98.46,-0.42,84.07,-0.06,85.1
378,2019-05-14 06:17:00,-0.39,79.08,0.1,61,9,-35,-2,0.9,-3,12.7,906.3,0.34,83,0.2,1.305,2969,2971,0.74,0.79,0.43,0.64,0.45,-0.2,81.62,-0.32,98.41,-0.4,84.58,-0.12,85.1
379,2019-05-14 06:18:00,-0.54,79.36,0.1,61,9,-35,-2,0.9,-3,12.7,906.3,2.56,355,0.2,1.305,2969,2971,0.81,0.59,0.0,0.15,0.7,-0.25,82.11,-0.34,98.43,-0.45,84.95,-0.06,85.48
380,2019-05-14 06:19:00,-0.58,78.88,0.1,61,9,-35,-2,0.9,-3,12.7,906.5,3.62,321,0.2,1.305,2969,2971,0.64,0.62,0.3,1.51,1.91,-0.29,81.53,-0.3,98.43,-0.49,84.58,-0.12,85.04
381,2019-05-14 06:20:00,-0.64,79.1,0.1,72,11,-50,7,0.5,-3,12.7,906.5,1.29,168,0.2,1.305,2969,2970,0.38,0.66,0.38,0.42,0.49,-0.26,81.82,-0.35,98.45,-0.51,84.8,-0.09,85.11
382,2019-05-14 06:21:00,-0.64,79.54,0.1,72,11,-50,7,0.5,-3,12.7,906.3,0.98,258,0.2,1.305,2969,2970,0.8,0.66,0.08,0.36,0.36,-0.33,82.12,-0.34,98.52,-0.52,85.39,-0.19,85.68
383,2019-05-14 06:22:00,-0.55,79.58,0.1,72,11,-50,7,0.5,-3,12.7,906.3,2.38,336,0.2,1.305,2969,2970,0.82,1.15,0.49,0.96,1.06,-0.3,82.06,-0.34,98.47,-0.43,84.98,-0.16,85.36
384,2019-05-14 06:23:00,-0.57,79.35,0.1,72,11,-50,7,0.5,-3,12.7,906.3,1.24,258,0.2,1.305,2969,2970,1.07,0.77,0.0,0.54,0.25,-0.31,81.85,-0.37,98.5,-0.48,84.93,-0.18,85.56
385,2019-05-14 06:24:00,-0.46,78.7,0.1,72,11,-50,7,0.5,-3,12.7,906.3,1.8,2,0.2,1.305,2969,2970,0.05,0.0,0.06,0.78,0.88,-0.22,81.27,-0.37,98.41,-0.39,84.43,-0.14,85.32
386,2019-05-14 06:25:00,-0.55,79.2,0.1,61,9,-33,-8,0.5,-3,12.7,906.3,0.87,229,0.2,1.305,2969,2970,0.46,0.68,0.63,0.64,0.61,-0.27,81.69,-0.27,98.45,-0.43,84.8,-0.16,85.71
387,2019-05-14 06:26:00,-0.55,79.19,0.1,61,9,-33,-8,0.5,-3,12.7,906.3,0.43,1,0.2,1.305,2969,2970,0.52,1.24,0.65,0.63,0.34,-0.27,82.01,-0.27,98.43,-0.38,84.83,-0.11,85.7
388,2019-05-14 06:27:00,-0.44,79.18,0.1,61,9,-33,-8,0.5,-3,12.7,906.5,2.28,343,0.2,1.305,2969,2970,0.02,0.51,0.7,1.27,1.42,-0.2,81.94,-0.28,98.36,-0.45,84.76,-0.14,85.39
389,2019-05-14 06:28:00,-0.58,79.02,0.1,61,9,-33,-8,0.5,-3,12.7,906.4,1.13,6,0.2,1.305,2969,2970,0.09,0.19,0.0,0.23,0.33,-0.24,81.45,-0.4,98.51,-0.43,84.32,-0.14,84.93
